step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrg,nameDest,oldbalanceDest,newbalanceDest,isFraud
66,CASH_IN,431579.31,C7688060146,873880.21,1305459.52,C7854631358,4965874.74,5397454.05,0
457,CASH_OUT,125203.23,C7322622396,4345085.45,4219882.22,C8574015788,2506218.02,2631421.25,0
258,CASH_OUT,93479.06,C6244915420,605101.48,511622.42,C2930283976,2473799.86,2567278.92,0
285,CASH_OUT,365228.33,C7472163872,2669577.4,2304349.07,C7407896338,3337594.99,3702823.3200000003,0
207,PAYMENT,436387.52,C8361765737,1442111.55,1005724.03,M5149459672,0.0,0.0,0
381,CASH_IN,42764.76,C7104836861,1798150.99,1840915.75,C4032182169,3201807.19,3244571.9499999997,0
332,CASH_OUT,107292.04,C3700447948,4062613.12,3955321.08,C3858056927,2090189.47,2197481.51,0
387,CASH_IN,256198.82,C2904161077,2525610.83,2781809.65,C1320263194,284462.94,540661.76,1
190,CASH_OUT,390259.42,C8027157235,2365745.88,1975486.46,C6739088752,3709001.27,4099260.69,0
94,CASH_OUT,96909.55,C3586794650,2117390.46,2020480.91,C9957048252,2173755.4,2270664.9499999997,1
269,CASH_OUT,399788.09,C1013939669,4878396.84,4478608.75,C2876913982,1598895.78,1998683.87,1
282,PAYMENT,195452.2,C3320738506,696339.92,500887.72000000003,M8272815938,0.0,0.0,0
277,CASH_OUT,223041.38,C8064925760,470591.17,247549.78999999998,C1169323805,665830.78,888872.16,1
248,CASH_IN,251265.09,C5410919396,4005489.08,4256754.17,C2930671633,2131507.1,2382772.19,0
148,PAYMENT,423555.03,C7632438540,872986.74,449431.70999999996,M8367408097,0.0,0.0,0
318,PAYMENT,359250.18,C8157184788,3853050.11,3493799.9299999997,M9772207929,0.0,0.0,0
458,CASH_IN,240451.69,C2308675105,2138300.14,2378751.83,C9601506059,3256546.93,3496998.62,0
321,CASH_OUT,369842.26,C6428006594,4889496.42,4519654.16,C8071768828,2930366.11,3300208.37,0
426,CASH_IN,40630.54,C1827188047,3320852.56,3361483.1,C4328743157,4710855.11,4751485.65,0
34,PAYMENT,290702.14,C2136301811,1920864.26,1630162.12,M9854112400,0.0,0.0,0
268,CASH_OUT,224739.58,C8161903170,3491859.37,3267119.79,C7038426657,1209369.87,1434109.4500000002,0
229,CASH_OUT,352072.91,C1746590336,1798201.17,1446128.26,C8970847813,4284804.39,4636877.3,0
191,PAYMENT,419503.32,C7728077637,1182752.17,763248.8499999999,M1624297880,0.0,0.0,0
181,CASH_IN,257874.31,C2794885933,2535349.64,2793223.95,C7375057356,4429349.85,4687224.159999999,1
90,CASH_IN,465521.84,C3759095695,954197.31,1419719.1500000001,C4166081341,2068534.3,2534056.14,0
207,PAYMENT,407482.1,C8480463736,2202041.32,1794559.2199999997,M9330670719,0.0,0.0,1
491,CASH_IN,340273.43,C4131372040,1716801.99,2057075.42,C2748824031,539197.79,879471.22,0
191,CASH_IN,403747.06,C3738376294,3614156.59,4017903.65,C1180217658,1878878.26,2282625.32,1
64,CASH_OUT,469236.6,C6810050091,3708946.99,3239710.39,C7059487453,2591982.08,3061218.68,1
424,PAYMENT,496370.81,C9133879820,4137588.15,3641217.34,M6100023493,0.0,0.0,0
484,CASH_OUT,251506.16,C4028624879,3235167.9,2983661.7399999998,C1738571769,3672198.44,3923704.6,1
494,PAYMENT,5969.01,C3508162559,847784.12,841815.11,M8123020978,0.0,0.0,0
28,CASH_IN,486851.74,C3405338055,2266270.76,2753122.5,C1420207124,1055645.65,1542497.39,1
259,PAYMENT,362897.21,C4492158739,367972.26,5075.049999999988,M1164339785,0.0,0.0,1
325,CASH_OUT,408181.57,C9730619540,4851790.08,4443608.51,C9732559420,4583414.26,4991595.83,1
24,PAYMENT,498811.46,C3855944926,1608945.47,1110134.01,M2572949966,0.0,0.0,0
460,CASH_OUT,267820.45,C9175034085,130238.84,0.0,C4355014313,660758.59,928579.04,0
293,CASH_IN,274767.2,C8364087329,4045490.65,4320257.85,C3893755701,4822144.06,5096911.26,1
151,CASH_IN,495282.57,C1138480191,4994782.93,5490065.5,C9041304898,4343343.08,4838625.65,1
118,CASH_OUT,460804.27,C5649463200,3373765.24,2912960.97,C9632812434,98966.51,559770.78,1
103,CASH_IN,404300.49,C3203887600,1118151.26,1522451.75,C3859980714,1813466.5,2217766.99,0
173,CASH_OUT,165822.65,C7822325491,344708.21,178885.56000000003,C3995944176,4215266.51,4381089.16,0
494,CASH_OUT,69589.84,C7463315156,4091732.8,4022142.96,C3405356728,4385488.06,4455077.899999999,1
24,PAYMENT,478294.84,C4763094613,2802452.98,2324158.14,M2185261241,0.0,0.0,0
417,CASH_OUT,62517.31,C1112742618,723299.3,660781.99,C7426846370,3268723.89,3331241.2,0
292,CASH_OUT,212271.23,C1665410790,1771821.59,1559550.36,C5300574968,1904982.77,2117254.0,0
86,CASH_IN,164264.78,C5541026506,763741.0,928005.78,C3601157013,4058883.36,4223148.14,0
35,CASH_IN,407504.34,C4899567232,4079104.21,4486608.55,C7653379779,1839874.21,2247378.55,0
395,CASH_OUT,19378.75,C5151438963,1000712.2,981333.45,C6898957207,3970381.26,3989760.01,0
285,CASH_OUT,187206.06,C9962166039,74947.12,0.0,C1998541990,3721971.58,3909177.64,0
322,PAYMENT,396647.83,C9590192112,4995214.28,4598566.45,M5311580936,0.0,0.0,0
50,CASH_IN,165373.48,C1352522262,4319641.59,4485015.07,C3535022405,3614604.59,3779978.07,0
141,CASH_IN,426971.63,C3308362727,4792218.56,5219190.1899999995,C8190152645,3759167.1,4186138.73,0
151,CASH_IN,421605.31,C5248548042,4585032.93,5006638.239999999,C1800578793,4747636.26,5169241.569999999,0
72,CASH_OUT,351877.08,C2160238071,4044198.05,3692320.9699999997,C8571117455,441275.33,793152.41,1
415,PAYMENT,401555.18,C7058123754,1375174.26,973619.0800000001,M3080755769,0.0,0.0,1
216,PAYMENT,192461.18,C1124978176,3039243.3,2846782.1199999996,M6184861749,0.0,0.0,0
319,CASH_OUT,481573.32,C6773144667,168290.53,0.0,C4446196552,3396370.64,3877943.96,0
424,CASH_OUT,95786.77,C9282888545,2389055.12,2293268.35,C6574093913,3403962.43,3499749.2,0
454,CASH_OUT,51503.67,C2876043779,1384579.26,1333075.59,C7858329107,4611386.57,4662890.24,0
118,CASH_IN,408077.46,C7913314156,759019.54,1167097.0,C2790538580,1267442.1,1675519.56,1
118,PAYMENT,370554.47,C7787903841,4644277.42,4273722.95,M3581979125,0.0,0.0,0
1,PAYMENT,285332.32,C2765504493,1400860.84,1115528.52,M7127737690,0.0,0.0,0
121,CASH_OUT,155950.0,C9975954665,4334611.46,4178661.46,C1063496797,1217231.7,1373181.7,0
430,CASH_IN,356920.96,C9529083852,711741.05,1068662.01,C2831651531,3317405.57,3674326.53,1
72,CASH_OUT,274930.95,C3535938867,1876982.65,1602051.7,C7406778573,4032190.08,4307121.03,0
30,CASH_IN,490402.16,C7292709850,4533641.86,5024044.0200000005,C1444700120,105665.87,596068.03,0
318,PAYMENT,256752.61,C8967522115,1802838.58,1546085.9700000002,M4176433963,0.0,0.0,0
275,CASH_IN,67862.43,C6849892846,226507.03,294369.45999999996,C8720550917,2104802.07,2172664.5,0
190,CASH_IN,84109.69,C9374413157,4572079.05,4656188.74,C2935517475,3229780.5,3313890.19,0
220,CASH_IN,68694.33,C7735953522,1207446.57,1276140.9000000001,C1907996912,2471391.24,2540085.5700000003,0
209,PAYMENT,14944.48,C7777122600,4585623.72,4570679.239999999,M6497031802,0.0,0.0,1
64,PAYMENT,264370.22,C9378225709,2579617.99,2315247.7700000005,M7028695318,0.0,0.0,0
344,CASH_OUT,403923.88,C1024772054,3738077.21,3334153.33,C3896393791,4473339.57,4877263.45,0
357,CASH_IN,81514.48,C5730343271,2621597.74,2703112.22,C4813512431,3655625.2,3737139.68,0
96,CASH_IN,33974.76,C4724472636,1357010.06,1390984.82,C6838506572,2177441.35,2211416.11,1
499,PAYMENT,177953.83,C7332996587,1226629.55,1048675.72,M1551045927,0.0,0.0,0
406,CASH_IN,203236.26,C7745941965,2583653.34,2786889.5999999996,C6484556737,556992.49,760228.75,0
312,CASH_OUT,397044.04,C7872680022,2870643.45,2473599.41,C2020476134,1858851.83,2255895.87,0
385,PAYMENT,37962.49,C2736273823,1345238.25,1307275.76,M9114373171,0.0,0.0,0
37,CASH_OUT,261825.06,C7352022359,3190724.24,2928899.18,C2535364182,2590196.27,2852021.33,0
301,CASH_OUT,108920.5,C8670208081,2819900.73,2710980.23,C2898105299,3518858.62,3627779.12,0
310,CASH_OUT,432457.2,C7056472194,2320038.08,1887580.8800000001,C7693539252,4921364.02,5353821.22,0
211,CASH_OUT,250906.87,C6055042415,1314477.49,1063570.62,C1221084206,1902748.39,2153655.26,0
184,CASH_OUT,250590.63,C8155847595,2166305.04,1915714.4100000001,C8652455831,77117.13,327707.76,0
486,PAYMENT,357259.91,C9846395537,4396925.19,4039665.2800000003,M4452151020,0.0,0.0,1
401,CASH_IN,239721.82,C2492485649,270430.99,510152.81,C5257583580,4677591.97,4917313.79,0
337,CASH_OUT,229126.38,C7805992284,3481931.94,3252805.56,C8902394706,3215777.1,3444903.48,1
166,CASH_IN,491593.45,C7404652243,2649141.17,3140734.62,C2647045065,2188366.53,2679959.98,0
63,CASH_IN,114634.69,C6315965641,1278364.91,1392999.5999999999,C8999720190,2067680.68,2182315.37,1
86,CASH_OUT,289778.45,C5566484580,3629617.86,3339839.4099999997,C1546427830,4128184.81,4417963.26,0
365,CASH_IN,412589.14,C2484169652,81657.27,494246.41000000003,C5425022519,4189861.45,4602450.59,0
131,CASH_OUT,408205.84,C9998149237,164076.55,0.0,C5891876605,1061634.28,1469840.12,0
451,CASH_IN,137342.68,C2005712341,701050.39,838393.0700000001,C2717639247,831018.45,968361.1299999999,0
24,PAYMENT,211303.55,C5336988747,4473111.86,4261808.3100000005,M9096150604,0.0,0.0,0
393,PAYMENT,155555.62,C8541273415,1921070.25,1765514.63,M6596930816,0.0,0.0,0
65,PAYMENT,125447.77,C5972394390,4154975.64,4029527.87,M4878650939,0.0,0.0,0
133,PAYMENT,169464.09,C6317304312,1039833.07,870368.98,M7864778660,0.0,0.0,1
267,CASH_OUT,481822.3,C2477138812,2521971.21,2040148.91,C2454956139,2668200.51,3150022.8099999996,0
1,CASH_OUT,266399.32,C1930370307,3100627.57,2834228.25,C1801075260,3172665.2,3439064.52,1
427,CASH_IN,9681.56,C3270310007,4942456.59,4952138.149999999,C6820315301,917481.56,927163.1200000001,0
16,CASH_IN,466082.08,C7496948739,3746068.0,4212150.08,C2716475088,335364.74,801446.8200000001,0
297,PAYMENT,405338.19,C5966832280,3825654.69,3420316.5,M2855069605,0.0,0.0,0
159,PAYMENT,366060.52,C2251288463,2919663.0,2553602.48,M7182146766,0.0,0.0,0
146,CASH_IN,125023.29,C1901942955,3391658.61,3516681.9,C7807389321,4598912.78,4723936.07,1
28,CASH_OUT,120017.9,C1129600448,2830599.94,2710582.04,C8434519725,856578.77,976596.67,0
27,CASH_OUT,104387.66,C4612469421,4180593.19,4076205.53,C1870420536,3729428.97,3833816.6300000004,0
276,CASH_OUT,4701.48,C6048572995,5149.02,447.5400000000009,C2744051876,542366.91,547068.39,0
471,CASH_IN,198995.73,C6567443441,3534724.97,3733720.7,C4496374522,92559.87,291555.6,1
167,PAYMENT,424874.62,C5989910078,3950991.17,3526116.55,M3397336438,0.0,0.0,0
18,CASH_IN,119682.7,C4244380702,955570.22,1075252.92,C5720880287,4569558.7,4689241.4,0
1,PAYMENT,19461.65,C2235577893,2075759.62,2056297.9700000002,M4021096961,0.0,0.0,0
200,CASH_OUT,469306.82,C3116540377,562668.92,93362.10000000003,C1905894381,4126160.22,4595467.04,0
93,CASH_IN,342198.23,C4563344991,4394669.97,4736868.199999999,C7559005923,928424.74,1270622.97,0
37,CASH_OUT,346169.77,C1776530744,217277.39,0.0,C6016703357,3575320.82,3921490.59,0
320,CASH_IN,190739.34,C3052887870,3360598.32,3551337.6599999997,C8549785203,2437218.72,2627958.06,0
159,CASH_OUT,477813.64,C9946962968,1089983.19,612169.5499999999,C6282341595,1246773.91,1724587.5499999998,0
217,CASH_IN,252610.37,C8424029642,3084377.89,3336988.2600000002,C4237525474,3691173.84,3943784.21,1
279,CASH_IN,85620.06,C9428043839,76212.3,161832.36,C7460560340,3486146.36,3571766.42,0
353,CASH_IN,465620.32,C3289606653,4882998.29,5348618.61,C5111694435,4297784.82,4763405.140000001,0
345,CASH_IN,342308.81,C6189478897,4819942.91,5162251.72,C7088562430,1444269.06,1786577.87,0
325,PAYMENT,468313.31,C8763635201,1284489.14,816175.8299999998,M3307098003,0.0,0.0,0
19,PAYMENT,290839.33,C4193531653,4980674.7,4689835.37,M6364154045,0.0,0.0,0
122,CASH_OUT,21599.9,C2781605946,2342375.58,2320775.68,C9027023604,4436417.56,4458017.46,0
465,CASH_OUT,319996.44,C1448489674,4578213.52,4258217.079999999,C1900877638,1084663.26,1404659.7,0
401,CASH_OUT,58598.08,C8498353841,4424199.67,4365601.59,C9070798538,1494392.31,1552990.3900000001,0
180,CASH_IN,235890.76,C9607784747,2857830.66,3093721.42,C8781829654,4722522.77,4958413.529999999,0
1,CASH_IN,43195.51,C1605914754,1823094.78,1866290.29,C4848967673,1481628.88,1524824.39,0
156,CASH_IN,110833.14,C7256364356,4934406.54,5045239.68,C8335878375,2591340.27,2702173.41,0
62,PAYMENT,48091.65,C8993605006,603090.09,554998.44,M3778756299,0.0,0.0,0
159,CASH_IN,361847.33,C7422208685,2876076.03,3237923.36,C5875940057,3895572.82,4257420.149999999,0
439,CASH_OUT,115188.38,C6375667155,4568967.18,4453778.8,C5488306681,3931981.22,4047169.6,0
22,CASH_OUT,367977.5,C4474193349,891489.02,523511.52,C5154038693,1165738.26,1533715.76,0
357,CASH_IN,313760.5,C8718224284,2016715.95,2330476.45,C2266650943,2366186.44,2679946.94,1
153,CASH_OUT,56566.66,C5046862329,1307634.17,1251067.51,C5235683971,4530154.86,4586721.5200000005,0
296,CASH_OUT,454924.16,C2593242773,4063620.7,3608696.54,C4526526346,4875342.66,5330266.82,0
149,PAYMENT,398599.94,C8765238175,1827895.02,1429295.08,M3352381021,0.0,0.0,0
463,CASH_OUT,465642.58,C1482604927,3770762.44,3305119.86,C5873390879,4462141.76,4927784.34,0
63,PAYMENT,259592.61,C9103078240,4290637.3,4031044.69,M6925342254,0.0,0.0,0
187,CASH_OUT,380560.64,C8556211227,589466.59,208905.94999999995,C3337860040,3106404.79,3486965.43,0
75,CASH_IN,37275.75,C3748669617,4040089.71,4077365.46,C8555201292,3582551.67,3619827.42,0
249,PAYMENT,320101.68,C7133009023,2186577.53,1866475.8499999999,M2083999510,0.0,0.0,1
60,CASH_IN,252175.95,C9851204183,4431571.76,4683747.71,C3946353847,1375707.52,1627883.47,0
197,CASH_IN,3471.37,C5366278164,2876757.71,2880229.08,C5235567339,506446.18,509917.55,0
375,PAYMENT,445022.55,C2766899275,3725022.74,3280000.1900000004,M1919954346,0.0,0.0,0
326,CASH_OUT,160113.79,C2130200434,1918946.95,1758833.16,C5963326721,1996885.85,2156999.64,1
80,CASH_OUT,102565.38,C9884324257,241402.03,138836.65,C6529108950,1398291.09,1500856.4700000002,0
152,CASH_IN,133699.28,C7893267458,1694716.05,1828415.33,C2257967595,399917.54,533616.82,0
278,CASH_IN,6507.03,C9628518054,2412613.37,2419120.4,C3312162217,1732550.4,1739057.43,0
324,PAYMENT,488114.15,C6628913059,1193815.88,705701.7299999999,M3304605098,0.0,0.0,1
38,PAYMENT,255698.21,C9236657143,467621.22,211923.00999999998,M1808554652,0.0,0.0,0
133,PAYMENT,188970.7,C1501648706,1577860.75,1388890.05,M1936680489,0.0,0.0,0
83,CASH_OUT,173609.33,C6715866975,4724120.46,4550511.13,C4773530644,4969450.4,5143059.73,0
480,CASH_IN,41240.36,C2362620438,3135568.8,3176809.1599999997,C1180359316,4363613.12,4404853.48,0
465,PAYMENT,270000.71,C3702982867,1871013.55,1601012.84,M9115758621,0.0,0.0,1
47,PAYMENT,353915.43,C9329447277,1585943.57,1232028.1400000001,M7993228086,0.0,0.0,1
241,CASH_OUT,330574.85,C3685821420,1204657.08,874082.2300000001,C6680991207,658832.75,989407.6,1
222,PAYMENT,6187.15,C7822393464,3905229.76,3899042.61,M9398528659,0.0,0.0,0
429,CASH_OUT,294369.39,C2106333044,3404089.46,3109720.07,C3740050668,3363005.14,3657374.5300000003,1
452,CASH_OUT,39407.92,C3688232227,4419102.25,4379694.33,C2359071514,1659313.11,1698721.03,0
163,CASH_OUT,144448.49,C2104209679,4323862.93,4179414.4399999995,C9646570061,1173712.31,1318160.8,0
490,CASH_OUT,193755.43,C4181365378,1058370.67,864615.24,C5693152722,703991.71,897747.1399999999,0
242,CASH_OUT,195128.33,C1684069048,4253767.49,4058639.16,C3222611405,998604.66,1193732.99,0
321,CASH_IN,268140.44,C5190424986,4855043.14,5123183.58,C2301872809,2505180.21,2773320.65,0
207,PAYMENT,255358.64,C5459714026,424893.6,169534.95999999996,M1935979795,0.0,0.0,0
123,CASH_OUT,371882.59,C7870559249,2700922.24,2329039.6500000004,C6788890693,2022008.83,2393891.42,1
341,CASH_OUT,182049.45,C7032697550,4271957.12,4089907.67,C5833392688,2308641.21,2490690.66,0
360,CASH_OUT,290771.66,C2783773188,3631468.57,3340696.9099999997,C2697902208,917824.01,1208595.67,0
223,PAYMENT,254118.67,C2269458849,308936.56,54817.889999999985,M2324762925,0.0,0.0,0
112,PAYMENT,248768.27,C1392131019,4886495.71,4637727.44,M2733648872,0.0,0.0,0
464,CASH_IN,81561.36,C3454130398,1095182.88,1176744.24,C7728971548,340433.24,421994.6,0
312,CASH_IN,103598.96,C3746456897,1920814.63,2024413.5899999999,C5040446451,607970.71,711569.6699999999,0
475,CASH_OUT,184849.95,C4713480978,3876830.43,3691980.48,C6074172037,215916.89,400766.84,1
19,PAYMENT,101843.54,C9709647130,2651999.7,2550156.16,M2683633414,0.0,0.0,0
129,CASH_OUT,305439.97,C4641889868,1730964.82,1425524.85,C4854759728,108872.74,414312.70999999996,0
393,PAYMENT,196112.82,C7033676422,1339175.73,1143062.91,M6345955327,0.0,0.0,0
218,PAYMENT,446108.91,C6772327105,3092430.45,2646321.54,M8409857654,0.0,0.0,0
156,CASH_OUT,253557.31,C2277429369,2207358.19,1953800.88,C9940201105,1651028.37,1904585.6800000002,0
196,PAYMENT,259109.17,C1229997928,1358902.2,1099793.03,M7677012718,0.0,0.0,1
70,PAYMENT,381595.76,C7218317895,1407528.02,1025932.26,M7461018810,0.0,0.0,0
126,CASH_IN,258919.06,C3477783996,2433177.83,2692096.89,C9546679490,2200938.27,2459857.33,0
88,CASH_OUT,349812.47,C1365363915,1045561.81,695749.3400000001,C1783756056,353378.61,703191.08,0
88,CASH_IN,274603.63,C2752251069,903263.48,1177867.1099999999,C2514859987,1275406.96,1550010.5899999999,0
363,PAYMENT,405876.94,C5391523169,1926350.87,1520473.9300000002,M2995096035,0.0,0.0,0
198,PAYMENT,45497.45,C3423084481,3106480.27,3060982.82,M7479601921,0.0,0.0,0
137,PAYMENT,76190.09,C5680484881,612909.81,536719.7200000001,M4830997527,0.0,0.0,0
407,PAYMENT,8712.61,C1235205238,3019887.87,3011175.2600000002,M1068418350,0.0,0.0,0
350,CASH_IN,186046.88,C1495061383,4918623.45,5104670.33,C9184529807,952285.77,1138332.65,1
198,CASH_OUT,348210.59,C7767736675,3909154.02,3560943.43,C9931858723,1938081.32,2286291.91,0
398,PAYMENT,262264.33,C2894400717,1611633.93,1349369.5999999999,M7452983404,0.0,0.0,1
111,PAYMENT,221941.97,C1037318996,3674154.11,3452212.1399999997,M1367189022,0.0,0.0,0
16,PAYMENT,495560.8,C8652547660,857804.99,362244.19,M2667706946,0.0,0.0,0
138,CASH_OUT,315235.01,C8738746522,4632964.3,4317729.29,C4103817999,748847.13,1064082.1400000001,0
199,CASH_OUT,103270.05,C2808104248,2884762.12,2781492.0700000003,C6452338638,3733904.44,3837174.4899999998,0
332,CASH_OUT,179030.5,C3160022547,4900871.61,4721841.11,C3468728311,915897.98,1094928.48,1
23,PAYMENT,104185.01,C9795574900,3486947.35,3382762.3400000003,M9349033433,0.0,0.0,0
452,CASH_IN,475563.58,C9198277003,46481.18,522044.76,C6342047150,1897526.28,2373089.86,1
89,CASH_IN,404120.79,C4668810241,195386.55,599507.34,C8471998888,2831403.23,3235524.02,0
231,CASH_IN,393075.3,C5590013200,3997245.41,4390320.71,C4567006338,2218279.5,2611354.8,0
86,PAYMENT,115631.37,C3055647254,863439.36,747807.99,M3330395587,0.0,0.0,0
449,PAYMENT,497091.06,C5678132911,2769486.04,2272394.98,M6890538012,0.0,0.0,0
311,CASH_IN,214420.84,C2556462470,1654776.86,1869197.7000000002,C4559695891,4502304.8,4716725.64,1
197,PAYMENT,466014.15,C8759245831,4136669.39,3670655.24,M1684296576,0.0,0.0,0
466,CASH_OUT,449644.87,C8242849476,2896214.9,2446570.03,C4804200811,2550824.43,3000469.3000000003,0
152,PAYMENT,346601.81,C9468913876,4207015.67,3860413.86,M5679738267,0.0,0.0,0
332,PAYMENT,348529.57,C6976744210,2443808.57,2095278.9999999998,M7631965013,0.0,0.0,1
451,CASH_OUT,208004.73,C2744143985,1015051.32,807046.59,C8701402662,1719498.66,1927503.39,0
2,CASH_OUT,418656.19,C9747996427,1485739.45,1067083.26,C3554861495,4369153.21,4787809.4,0
225,PAYMENT,10090.36,C7297531080,3352868.32,3342777.96,M1524398353,0.0,0.0,1
299,CASH_OUT,292308.12,C4236746046,436408.38,144100.26,C2515163032,1836004.48,2128312.6,1
434,CASH_OUT,277439.77,C8938606129,4802167.89,4524728.119999999,C5603067024,4997088.97,5274528.74,1
36,CASH_OUT,376074.75,C2330506802,3277119.98,2901045.23,C8369410588,975719.9,1351794.65,0
335,PAYMENT,260699.07,C7531094825,674654.53,413955.46,M8488226104,0.0,0.0,0
432,CASH_IN,318284.35,C4127113083,4736658.95,5054943.3,C4666999076,4846590.37,5164874.72,0
5,CASH_IN,498977.65,C7085040586,1627832.4,2126810.05,C1982501528,640803.38,1139781.03,0
362,PAYMENT,13981.11,C1507226609,3021944.8,3007963.69,M2530891881,0.0,0.0,0
486,CASH_OUT,478101.68,C8278497438,4094363.11,3616261.4299999997,C6253103218,814225.53,1292327.21,0
404,CASH_OUT,396375.7,C2543796403,4094385.94,3698010.2399999998,C3381373213,4425397.72,4821773.42,0
125,CASH_IN,157367.77,C3991667906,3162061.96,3319429.73,C2271804040,4435171.09,4592538.859999999,1
350,CASH_OUT,324455.67,C9393210819,4425496.2,4101040.5300000003,C7038161526,3548208.24,3872663.91,0
305,CASH_IN,332952.52,C6953667313,2893426.09,3226378.61,C6822800173,1120516.69,1453469.21,0
103,CASH_OUT,400294.55,C9156261342,3779062.32,3378767.77,C6827618415,4033139.43,4433433.98,0
121,CASH_OUT,41401.38,C4717239497,3276003.63,3234602.25,C3241763649,3933228.56,3974629.94,0
422,PAYMENT,23121.67,C8694534103,4283438.74,4260317.07,M3039572271,0.0,0.0,0
367,CASH_OUT,356580.5,C8619797172,4221855.84,3865275.34,C2262838822,3592401.39,3948981.89,1
158,CASH_OUT,396774.72,C9177874772,4444207.8,4047433.08,C2492048038,429837.07,826611.79,0
472,CASH_OUT,145437.33,C7315518997,1979244.17,1833806.8399999999,C5843468466,2054672.52,2200109.85,0
184,CASH_OUT,193242.32,C8568650597,3722699.12,3529456.8000000003,C1734783521,1425466.33,1618708.6500000001,0
181,CASH_OUT,61429.29,C1784207242,3968712.56,3907283.27,C1903896193,1712201.08,1773630.37,0
239,CASH_OUT,169024.41,C8066651546,3410152.38,3241127.9699999997,C7486520985,1703740.26,1872764.67,1
345,CASH_OUT,5224.59,C3041192914,1790537.01,1785312.42,C2813760689,3517.57,8742.16,0
271,PAYMENT,180817.89,C2401637164,627385.1,446567.20999999996,M7473713047,0.0,0.0,0
317,CASH_IN,112065.58,C6294392204,3621845.78,3733911.36,C5422027913,3859946.26,3972011.84,0
24,CASH_OUT,472763.9,C3719335173,3639899.07,3167135.17,C8830543391,3142118.98,3614882.88,0
339,CASH_IN,314189.12,C6212691330,3065183.01,3379372.13,C6023587613,1743746.03,2057935.15,0
187,PAYMENT,164123.39,C6169091593,279905.29,115781.89999999997,M1890395493,0.0,0.0,0
46,CASH_OUT,388459.76,C1255789930,1212808.41,824348.6499999999,C6168423991,4383856.69,4772316.45,0
234,PAYMENT,84857.65,C4545233923,835681.4,750823.75,M3256184081,0.0,0.0,1
373,CASH_IN,111245.69,C5168608452,329959.87,441205.56,C6882843839,628650.7,739896.3899999999,0
354,CASH_OUT,147169.54,C8957779407,4294195.88,4147026.34,C8151602674,1407633.34,1554802.8800000001,1
268,CASH_OUT,150744.58,C1531955155,3040331.2,2889586.62,C8168599334,4881658.46,5032403.04,0
83,PAYMENT,244209.66,C3554229644,3063351.99,2819142.33,M2996055876,0.0,0.0,0
321,PAYMENT,207676.75,C4805429593,4710791.49,4503114.74,M7862911683,0.0,0.0,0
59,CASH_IN,360920.9,C7589451536,3218354.43,3579275.33,C2547780946,4952302.01,5313222.91,0
302,CASH_OUT,193509.68,C2272538881,1745053.75,1551544.07,C7813659446,2129576.01,2323085.69,0
128,CASH_IN,110141.47,C3664016590,2939980.97,3050122.4400000004,C3954825650,2384112.95,2494254.4200000004,0
334,CASH_IN,356535.25,C4982533267,2558197.04,2914732.29,C6552113980,4157289.66,4513824.91,0
120,PAYMENT,356491.45,C2488197997,1697944.05,1341452.6,M1989753120,0.0,0.0,0
379,PAYMENT,446251.28,C3367735798,2986841.1,2540589.8200000003,M8595964246,0.0,0.0,1
66,PAYMENT,29948.04,C3737824262,3671441.42,3641493.38,M8236717269,0.0,0.0,1
59,PAYMENT,403676.3,C1106761146,3711632.12,3307955.8200000003,M8094344945,0.0,0.0,0
436,CASH_OUT,136881.4,C7653969868,705004.75,568123.35,C5897812447,3740939.97,3877821.37,0
34,CASH_OUT,98588.97,C9272379281,238013.01,139424.04,C8065912920,3298404.83,3396993.8000000003,0
169,PAYMENT,293602.52,C9360433016,3040803.49,2747200.97,M5778342355,0.0,0.0,0
221,CASH_IN,406713.53,C2965613250,4124777.46,4531490.99,C1815015788,4827758.37,5234471.9,1
332,PAYMENT,12348.87,C3896353065,4883751.43,4871402.56,M8693420282,0.0,0.0,0
